Beau Travail,Adaptation,Female Director,French,Visceral,Choreography,Dance,Masculinity,Homoeroticism,Jealousy,Beauty,Africa,Desert,Soldiers,Female auteur,Foreign,Austere,Djibouti,Military outpost,Authority,Discipline,Boss/employee,Sexual tension,Repression,Discipline,Racial tension,Training,Ritual,Haunting,Wide open spaces,Quiet,Low dialogue,Plot lite,Slow,Poetic,Stylized,Landscape,Bookends,Billy Budd,Mesmerizing,Shimmering,Psychological,Dreamlike,Gripping,Understated,Ambiguous,Flashback,Ambiguous ending,Antihero,Hot weather,Mostly male cast,Perplexing final sequence,Important Director
Audition,Japanese,Violent female,Twist,Psychological horror,Gore,Femme fatale,J-Horror,Misogyny,Women as objects,Female revenge,Foreign,Slow-burn,Tonal shift,Widower,Finding a new wife,Single father,Bloody climax,Disappearing girl,Older man/younger woman,Charade,Gruesome,Nightmarish,Auditioning romantic prospects,Disturbing,Electrifying,Stomach-turning,Seminal,Creepy,Haunting,Torture,Eye violence,Terrifying,Tense,Intense,Japanese language,,,,,,,,,,,,,,,,,
The Thin Red Line,South Pacific,Indigenous people,Soldiers,WWII,War,Drifting,Slow,Natural beauty,Based on a novel,Arty,Landscape,Scenic,Lush,Beach,Hazy,Meditative,Plot lite,Allstar ensemble cast,Rambling,Sensory,Rain forest,Detached,Dreamy,Battle scenes,Philosophizing,Lyrical,All-male cast,Mesmerizing,Farce,Dark,Tonal balance,,,,,,,,,,,,,,,,,,,,,
The Celebration,Danish,Family drama,One weekend,Real estate envy,Dysfunctional family ,Childhood trauma,Chaos,Family Secrets,Suicide,Siblilngs,Dark,Foreign,Dogma 95,Inventive,Family reunion,Chateau,Exhilirating,Hurtling,Hand-held camera,Neorealism,Hotel,Escalating,Danish language,Erosion of social conventions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Sweet Hereafter,Lawyer,Canada,Cold Weather,Winter,Small Town,Tragedy,Trauma,Grief,Loss,Outsider disrupting normalcy,Based on a novel,Lawsuit,Sad,Tender,Alinear timeline,Unflinching,Wrenching,Lonely vistas,Guilt,Mistake,Hopelessness,Bummer ending,Lawyer,Quietly devestating,Snow,Heavy,Meditation,Losing a child,Landscape,Mourning,,,,,,,,,,,,,,,,,,,,,,
Toy Story,Animated,Childhood,Comedy,Jealousy,Journey home,New guy in town,Buddy movie,Nostalgic,Sweet,Clever,Chase scenes,Journey home,Escape,Inanimate objects coming to life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Four Weddings and a Funeral,Romcom,Weddings,Friendship,Commitmentphobe,Cringe-humor,British,Richard Curtis,London,Breaking off an engagement,Perrenial best man,Friend group,Bobos,Light,Dry wit,Engaged to the wrong guy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lion King,Africa,Animated,Talking animals,Royalty,Inheritance,Runaway,Growing up,Adventure,Evil Uncle,Hamlet,Disney,Musical,Coming of age,Hero's journey,Wilderness,Vistas,Mythmaking,Machismo,Vibrant palette,Lush,Orphan,Kids movie,Long timespan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delicatessen,Macabre,French,Dystopian,Postapocalyptic,Black comedy,Absurdist,Visually distinctive,Zany,Postwar,Apartment house,Cannibalism,Frenetic,Stylish,Weirdly hilarious,Strange,Orangey tones,Farce,Foreign,Dark whimsy,Set pieces,Detailed,Naive protagonist,Precise,Fantasy,Production design,French language,,,,,,,,,,,,,,,,,,,,,,,,,,
Edward Scissorhands,Scifi,Whimsical,Outcast,Oddball,Fairytale,Fantasy,Misunderstood monster,Visually distinctive,Production design,Bright colors,Period piece,1960's,Beauty and the Beast,Suburbia,Frankenstein's monster,Bringing lost kid home,Female writer,Sweet,Stylized,Pastels,Lonely young man,Bookends,Outsider,Artificial man,Tragic ending,Tragic hero,Unconventional romance,,,,,,,,,,,,,,,,,,,,,,,,,
Glory,Racial Issues,Civil War,Black rights,Based on a true story,Historical,War,Soldiers,Black characters,Battle scenes,Suicide mission,Period piece,Bloody climax,Liberal white hero,Heroism,Idealism,Moving,Celebratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batman (1989),Superhero,Comics,Cartoonish,Soundtrack,Grunge,Production design,Visually distinctive,Gloomy,Corruption,Expressionistic world,Manic,Atmospheric,Gray,Rich loner protagonist,Hostile,Mean-spirited,Ugliness,Franchise,Remake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Decalogue One,Polish,Religious,Spiritual,Technology,Loss,Supernatural,Father/son,Aetheism,Tragedy,God,Winter,Cold Weather,Gray,Foreign,Random act of God,Understated,Subtle,Made for TV,Apartment complex,Communist Poland,Warsaw,Affecting,Quietly devestating,Sad,Rationalism vs. faith,False gods,Ordinary life,Failure of faith,Gifted child,Polish language,Eerie,Symbolic imagery,Important Director,,,,,,,,,,,,,,,,,,,
The Untouchables,Prohibition,Chicago,Crime,Al Capone,Bloody,Homage,Gangsters,Cops,Period piece,Federal agent,Violent,Set pieces,Shootout,Over the top,Adapted from a TV series,Visually dark,Crisp,Good guys/bad guys,Melodramatic,Assembling a team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children of a Lesser God,Deafness,Romance,Disability,Sensitivity,Based on a play,Teacher/student,Picturesque,Coast,Slick,Female director,Communication,Stubborn woman,Problematic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferris Bueller's Day Off,1980's,High School,Teenage rebellion,One day,Chicago,Fun,Youth,Teenagers,Coming of age,Slacker protagonist,Fantasy,Stupid adults,Playing hooky,Travelogue,Warm-hearted,Adventure,Cheerful,Charismatic teen boy protagonist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,Dystopian,Absurdist,Fascism,Scifi,Convoluted,Bizarre,Visually distinctive,Black humor,Classical antihero,Anarchic,Production design,Special effects,Paranoid,Comedy,Orwellian world,Terrorism,Protagonist with active fantasy life,Satire,Fanciful,Bureaucracy,Steampunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gandhi,Hero's story,Historical,Based on a true story,Character portrait,India,Sincere,Panoramic,Conventional,Biopic,Indian independence,Important historical figure/political figure,Politics,Idealism,Conventional,Epic,Moving,Safe,Unchallenging,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manhattan,Satire,Comedy,Psychoanalysis,Older man/underage girl,Middle class,Neurotic,Nebbish,Jewish,New York,Breakup,Manhattan,Modern dating,Divorcé,Queasy,Black and White,Civilized desolation,Anti-romcom,Important Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grease,1950's,Musical,High School,Romance,Makeover,Good girl/Bad boy,Teenagers,Based on a Broadway musical,Period piece,Big dance numbers,Popstar acting,Homage,Nostalgic,Upbeat,New girl at school,Southern California,Campy,Blondes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annie Hall,New York,Romcom,Jewish,Psychoanalysis,Middle class,Neurotic,Nebbish,Flashbacks,Bittersweet ending,Intelligent,Lively,Seminal,Idiosyncratic,Cultural references,Dialogue,Rise and fall of a relationship,Restless,Urban love,Commitmentphobe,Messed up people falling in love,Important Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star Wars,Action,Western,Space,Scifi,Space opera,Good vs evil,Discovery about father,Princess,Rebellion,Movie brats,Iconic,Seminal,Chosen one,World building,Kidnapped woman,Saving the girl,Saving the universe,Adventure,Special effects,Production design,Blockbuster,Big budget,Fairy tale,Pulp,Hero's journey,Important Director,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rocky Horror Picture Show,Cult,Musical,Scifi,Gay,Sex,Cross-dressing,Distinctive visuals,Corruption of innocence,Far from home,One night,Midnight movie,Mad scientist,Bad movie,Big dance numbers,Campy,Gothic mansion,Sexual awakening,Comic horror,Based on a stage musical,Big storm,Parody,Punk rock,Low budget,Freak show,Outré,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Flew Over the Cuckoo's Nest,Mental institution,Mental Illness,Madness,Masculinity,Rebellion,Misogyny,Antiestablishment,Breaking free,Outsiders,Conformist society,Shaking up the system,Based on a novel,Cruel lady boss,Ringleader protagonist,New guy disrupting normalcy,Mostly male cast,Parable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Sting,Chicago,Conmen,Convoluted,Stylish,Buddy movie,Elaborate scheme,1930's,Period piece,Crime,Seductive,Witty,Comedy,Good-natured,Big Con,Set pieces,Mostly male cast,Mob boss,Underdogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deliverance,River trip,1960's,Wilderness,Masculinity,All-men,Sexual violence,Murder,Survival,Thriller,Macho porn,Man vs. nature,Mountains,Georgia,In over one's head,Based on a novel,Back-to-nature,Violence of nature,Male friendship,Boyish adventure turns sour,Moral ambiguity,Allegory,Visually stunning,Bummer ending,Male bravado,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willy Wonka and the Chocolate Factory,Kids movie,Creepy,Candy,Musical,Big dance numbers,Poverty,Rags to riches,Morality tale,Based on a children's book,Factory,Consequences,Bright colors,Production design,Iconic,Fantasy,Imagination,Gruesome,Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001: A Space Odyssey,Space,Scifi,Technology,Astronauts,Surrealism,Soundtrack,Surprising ending,Perplexing final sequence,AI,Trippy,Classical music soundtrack,Confusing,Experimental,Long,Plot lite,Divisive,Slow,Hypnotic,Opaque,Languid,Motion,Special effects,Dry,Eerie,Attention to detail,Space ship,Dialogue lite,Sleek,Important Director,Arty,,,,,,,,,,,,,,,,,,,,,,
The Producers (1967),Comedy,Musical,Big Dance Numbers,Behaving badly,Broadway,Theater,Neo-nazis,Elaborate scheme,Frenzied desperation,Audacious,Gleeful,Laugh out loud funny,Jews,Amorality,Greed,Bad taste,Shouty,Hysterical,Maniacal,Slapstick,Unruly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Good, The Bad, And The Ugly",Western,Spaghetti Western,Civil War,Criminals,Desert,Landscape,Shootout,Score,Wide open spaces,Showdown,Iconic,Gunfights,Explosions,Battle scenes,Bandits,Over the top,Cynical,Greed,Long,Vast,Honor,One-upmanship,Pastiche,Clichés,Foreign,Italian,Buried treasure,Amorality,Duplicity,Visually striking,Sadistic,Long shots,ECUs,Foreign director making movie about America,Important Director,,,,,,,,,,,,,,,,,
The Battle of Algiers,French,Algeria,Revolution,Urban guerilla warfare,Torture,Violence,Colonialism,1960's,Historical,Humanist,Realistic,Algiers,Black and white,Terrorism,Algerian independence,Foreign,Political issues,Divisive,Historical,Naturalistic,Non-professional actors,Neorealist,Chilling,Ethical questions,Moral ambiguity,Serious,Thought-provoking,Tense,French/Arabic language,Casbah,,,,,,,,,,,,,,,,,,,,,,
My Fair Lady,Transformation,Bet,Pygmalion,Teacher/student,Class distinctions,Musical,London,Based on a stage musical,Makeover,Edwardian,Period piece,Accents,Upwards mobility,Rags to riches,Long,Asshole protagonist,Linguistics,Gentility,Clash of personalities,Ambiguous ending,Class system,Snobbery,Learning to be ladylike,Classic literature adaptation,"Teaching a woman ""good taste""",,,,,,,,,,,,,,,,,,,,,,,,,,,
The Manchurian Candidate,Political,Thriller,Intrigue,Conspiracy,Mother/son,Evil mother,Communism,Cold War,China,Incest,Surrealism,Political satire,Brainwashing,Assassin,Based on a novel,Mind control,Popstar acting,Tense,Edgy,Freudian,Oedipal,Cynical,War hero,Ex-soldiers,Korean War,Senator,McCarthyism,Election,Twist,Deprogramming,Racist depiction of Asians,Elaborate scheme,,,,,,,,,,,,,,,,,,,,
To Kill a Mockingbird,Childhood,Family,Racism,The South,Legal Drama,Moral courage,Class distinctions,Brave white liberal,Alabama,Courtroom drama,Based on a classic novel,Single father,Small town,Female child protagonist,Rape accusation,Sexual violence against woman,1930's,Period piece,White trash,Innocent black man framed,Coming of age,Moral awakening,Social commentary,Melodrama,Father/daughter,Misunderstood monster,Class distinctions,Bigotry,Warm weather,,,,,,,,,,,,,,,,,,,,,,,
Jules and Jim,French,New Wave,Love Triangle,Post-war,Bromance,Unhappy marriage,Menage à trois,Tragic ending,Arch,Arty,Foreign,Enigmatic unpredictable woman,Two guys/one girl,Charming,Sad,Reflective,Paris,Intellectuals,Countryside,Conversations,Fresh,Tonal shift,Unconventional romance,Black and white,Long timespan,Fluid camerawork,Freeze frames,Flowing,Rise and fall of a relationship,Bummer ending,Flighty female,Girl gets between two friends,French language,Important Director,Important film theorist,,,,,,,,,,,,,,,,,
The Incredibles,Pixar,Animated,Superheroes,Family,Kids saving parents,Evil Villains,Siblings,Learning to be normal,Clever,Generic subversion,Haha funny,Fast paced,Modernist,Visual detail,Eye-popping,Showdown,Mid-life crisis,Secretly coming out of retirement,Sleek,Superhero spoof,Conformism vs. individuality,Ennui,Gifted kids,Smart,Sneakily perceptive,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lost City of Z,British,Adventure,Explorer,1800's,Danger,Wilderness,Jungle,River trip,Indigenous people,Amazon,Rainforest,Brazil,Expedition,Period piece,Natural beauty,Man vs. nature,Slow,Dry,Obsession,Archeology,Proving yourself,South America,Quest,Trek,Exotic locale,Based on true events,Lush,Melancholic,Lost civilization,Supportive wife,Sensorial,Greenery,Sacrificing family for career,,,,,,,,,,,,,,,,,,,
The Curious Case of Benjamin Button,Lifespan,Historical,Fantasy,Outcast,Growing up,Romance,High-concept,Long time span,Older woman/younger man,Old man/young girl,Handsome,Forlorn,Special effects,Episodic,Unconventional romance,Big budget,CGI,Jaunt through history,Syrupy,Sentimental,Angsty,Magic realism,Romantic fatalism,Long,Important Director,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Princess and the Frog,Animated,Disney,Prince,Romance,Musical,Black female protagonist,New Orleans,Class distinctions,Working girl,Talking animals,Magic,Jazz,Witch doctor,Fairy tale,Jazz age,Hustling,Purple and green,Bayou,Uptight woman/laid back man,Journey home,Magical transformation,Spell gone wrong,Curse,Antagonists to lovers,Big dance numbers,Energetic,,,,,,,,,,,,,,,,,,,,,,,,,,
Leap Year,Ireland,Romcom,Following a man,Inn,Winter,Travel,Proposal,American abroad,Antagonists to lovers,City girl stuck in rural locale,Local pub,Road trip,Inoffensive,Wrong Right Guy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catch and Release,Romcom,Fishing,Dead husband,Widow,Grief,Adultery,Mourning,Boulder,Colorado,Scenery,Mountains,Female director,Husband dies on wedding night,Dead fiancé,Secret affair,Revelation about dead husband,Small,Moving on,Husband's best friend,Female writer,Generous,Low-key,Sincere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elle,Rape,Sexual Violence against female,Middle aged female Protagonist,French,Paris,Single mother,Mother/son,Violent,Scary,Disturbing,Exhilirating,Kinky,Foreign,High-adrenline,Lady boss,Thriller,Stalker,Sick,Psychological,Power dynamics,Provocative,Dark,Sadomasochism,Surprisingly funny,Brutal,Suave,Bourgeois manners,Quasi-feminist,Parisian lifestyle voyeurism,Tonal balance,Challenging,Complex woman,Shocking,Graphic,French language,,,,,,,,,,,,,,,,,
Doubt,Scandal,Catholicism,Priest,Nuns,Suspicion,Religion,Sexual abuse,Bronx,Catholic school,Precise,Tense,Period piece,1960's,Thought-provoking,Merciless,Based on a play,Paranoia,Child molestation,Only black student,Doubt,Ambiguity,Things unsaid,Dialogue,Falsely accused,Provocative,Pared-down,Ambiguous ending,Cruel lady boss,,,,,,,,,,,,,,,,,,,,,,,,
Frozen,Disney,Princess,Winter,Cold Weather,Snow,Scandanavia,Sisters,Magical powers,Adventure,Female empowerment,Musical,Bubblegum feminism,Family secret,Saving the kingdom,Ice palace,Shades of blue,Bright,Magical powers,Power of love,Girl power,Mountains,Reindeer,Journey,Evil prince,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matilda,School,Evil adults,Creepy,Supernatural,Superpowers,Female protagonist,Gifted child,Bad parents,Family,Roald Dahl,Based on a classic children's book,Darkly comic,Female child protagonist,Stupid parents,Teacher/student,Macabre,Heartfelt,Sincere,Cruel lady boss,Nastiness,Caricature,Flamboyant,Dark verve,Whimsical,Cheerfully lunatic,Kids movie,,,,,,,,,,,,,,,,,,,,,,,,,,
Annie (1982),Musical,New York,Orphans,Adoption,Mansion,Real estate envy,Rich guy,Discovery about parents,Female child protagonist,Young girl,Hope,Optimistic,Big dance numbers,Orphanage,Cruel lady boss,Based on a Broadway musical,Rags to riches,Big budget,Big,Colorful,Man bonds with child,Sentimental,Saccharine,Music hall picture,1930's,Asshole to nice guy,Nostalgic,Schmaltz,,,,,,,,,,,,,,,,,,,,,,,,
Charlotte's Web (2006),Talking animals,Unlikely friendships,Farm,Magic,Tearful,Based on a classic children's book,Friendship,Rural,Americana nostalgia,Fable,Celebrity,Pig,Spider,CGI,Rat,Allstar cast,Kids movie,Man vs. nature,Bittersweet ending,Moving,Wry,Cycle of life,Understated,Delightful,Wholesome,Faithful adaptation,Innocence,Good intentions,Runt,Sweet,,,,,,,,,,,,,,,,,,,,,,
27 Dresses,Romcom,Journalist,Weddings,Perpetually single,In love with boss,Sibling rivalry,Sisters,Bad sister,Female director,Female writer,Perpetual bridesmaid,New York,Manhattan,Female protagonist,Wrong Right Guy,Writing an article about love interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burlesque,Musical,Female Protagonist,Mostly female cast,Career change,Singer,Strippers,Dancers,Club,Real estate development,Female mentorship,Popstar acting,Cabaret,Sparkly,Backstage,LA,New girl in town,Ingénue,Quasi-feminist,Campy,Love triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Virgin Suicides,Suburbs,Suicide,Female Protagonist,Family,Sisters,Neighbors,Teenagers,Adolescence,Strict parents,Teenage rebellion,Female director,Comtemporary American female auteur,Aestheticized sadness,Sadcore,Isolation,Depression,Dreamy,Teen angst,Directorial debut,Voyeurism,Hazy,Fantasy,Somber,Arty detachment,Longing,Femininity,Enigmatic females,Dead girl,Sexual exploration,,,,,,,,,,,,,,,,,,,,,,,
Confessions of a Shopaholic,New job,Working girl,Romcom,Boss/employee,Fashion,Shallow girl learns to be serious,Female Protagonist,Clueless hero,Screwball,Physical comedy,New York,Manhattan,Falling upwards,Silly,Materialism,Female self-improvement,Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Runaway Bride,Journalist,Wedding,Small town,Maryland,Antagonists to lovers,Left at the altar,Writing an article about love interest,The Taming of the shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Things I Hate About You,Strict Parents,Prom,Bet,Fake relationship,Sisters,High School,Teenagers,Grand gesture,Shakespeare,Taming the Shrew,Adaptation of classic literature,Uptight girl/laid back boy,Boy paid to date girl,House party,Charming,Bad boy,Busy,Female writer,Bad sister,Teen female protagonist,Female writer,Fake relationship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
